database_path;dice_mean;dice_std;jaccard_mean;jaccard_std;accuracy_mean;accuracy_std;precision_mean;precision_std;recall_mean;recall_std;tversky_mean;tversky_std;focal_tversky_mean;focal_tversky_std
/home/xpetrus/Desktop/DP/Datasets/TNT_data/evaluations_datasets/quad1;0.5852972353275859;0.003101626545150782;0.41373132464647255;0.00309949673792434;0.9747183663504464;0.002467564174107151;0.5355764050270964;0.009078210081247984;0.6454274313437933;0.005643997227635255;0.5852972353275859;0.003101626545150782;0.41470276467241407;0.003101626545150782;
/home/xpetrus/Desktop/DP/Datasets/TNT_data/evaluations_datasets/quad2;0.6279052242181314;0.1148850758673502;0.46791632156976515;0.12290818458540231;0.9836796351841518;0.003858293805803603;0.5309798933885668;0.10929002051820438;0.7696246774361288;0.11477643676999932;0.6279052242181314;0.1148850758673502;0.37209477578186856;0.1148850758673502;
/home/xpetrus/Desktop/DP/Datasets/TNT_data/evaluations_datasets/quad3;0.6906486399484951;0.002929341702881061;0.5274815237637445;0.003417352640749882;0.992903573172433;0.0012762887137276469;0.5914462275521102;0.04272115812519783;0.8467432965045907;0.09559357754700254;0.6906486399484951;0.002929341702881061;0.3093513600515049;0.002929341702881061;
/home/xpetrus/Desktop/DP/Datasets/TNT_data/evaluations_datasets/quad4;0.6802432876677695;0.005320687048574524;0.5154554539465603;0.006109659554037028;0.9842899867466518;0.0017482212611606984;0.5495725826860469;0.009354787858674052;0.8947905633440042;0.04311898655394397;0.6802432876677695;0.005320687048574524;0.3197567123322304;0.005320687048574524;
